label,case,source,config,mechanism,tool,shape,n_neg_init,n_neg_final,neg_vol_init,neg_vol_final,n_clusters_init,n_clusters_final,min_jdet_init,min_jdet_final,l2_err,time_s,frac_nonpos_jdet_init,frac_nonpos_jdet_final,sdlogj_init,sdlogj_final,moved_frac,l1_move,l2_move,max_move,mean_move_moved,feasible,simplex_n_neg_init,simplex_n_below_init,simplex_min_init,bilinear_n_neg_init,bilinear_n_below_init,bilinear_min_init,finite_n_neg_init,finite_n_below_init,finite_min_init,jdet_n_neg_init,jdet_n_below_init,jdet_min_init,simplex_n_neg_final,simplex_n_below_final,simplex_min_final,bilinear_n_neg_final,bilinear_n_below_final,bilinear_min_final,finite_n_neg_final,finite_n_below_final,finite_min_final,jdet_n_neg_final,jdet_n_below_final,jdet_min_final,ift_min_radius_init,ift_frac_subpixel_init,ift_min_radius_final,ift_frac_subpixel_final,certified,damage,n_windows,giant_regions,mop_cleared,rounds,sqp_iters,corr_n,corr_resid_med_init,corr_resid_mad_init,corr_resid_med_final,corr_resid_mad_final,corr_n_outliers,corr_n_large,corr_n_high_resid,corr_n_incoherent,error,timing_mode,hit_cap,out_path,sha256
01d_20x40_crossing__slsqp_windowed,01d_20x40_crossing,synthetic,slsqp_windowed,,Laplacian (dvfopt.laplacian),3x1x20x40,162,75,59.58810032563502,2.4880862660101033e-08,1,28,-3.1741995145127193,0.009999989294952605,16.4853284698371,2.2308538000215776,0.19875,0.0,2.6393941282142426,1.8360504538356848,0.2975,242.43623006818416,16.4853284698371,2.83228538371511,1.0186396221352276,True,169,177,-2.2581097089996223,169,177,-2.2904631151859105,149,149,-4.5162194179992445,159,162,-3.1741995145127193,125,167,-2.8489337628780653,138,179,-3.1773263739177526,69,83,-5.129958237998492,0,0,0.009999989294952605,0.002170283132280696,0.3125,7.164376114798945e-05,0.3975,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\01d_20x40_crossing__slsqp_windowed.npz,18fda04a0b859680455863319099453db8c48192bc9bc0c0e2e1551adfeea8cc
03a_10x10_opposite__isqp_none,03a_10x10_opposite,synthetic,isqp_none,,Laplacian (dvfopt.laplacian),3x1x10x10,14,0,4.451018113663257,0.0,1,0,-1.1181037601426427,0.0221656915222408,2.5611003330147857,0.03242959995986894,0.14,0.0,2.3096815629176173,1.2743333224048754,0.56,8.60872226781311,2.5611003330147857,1.802732812587931,0.15372718335380556,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,0,0,0.011000783306701015,0,0,0.011000000000000253,0,0,0.022001566613402017,0,0,0.0221656915222408,0.001457201674807208,0.57,0.007072664302498067,0.54,True,0,1,0,0,1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__isqp_none.npz,d5871b72ec7c0f41d9e72f002b8782146ba08eec59f26c9c08a1b21d87386edc
03a_10x10_opposite__isqp_l2,03a_10x10_opposite,synthetic,isqp_l2,,Laplacian (dvfopt.laplacian),3x1x10x10,14,0,4.451018113663257,0.0,1,0,-1.1181037601426427,0.022001685383511684,2.54632896562424,0.06152990000555292,0.14,0.0,2.3096815629176173,1.332330880147538,0.56,8.2298610041528,2.54632896562424,1.7988784505011841,0.14696180364558573,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,0,0,0.010997765788503599,0,0,0.010985886785878946,0,0,0.021996067990446417,0,0,0.022001685383511684,0.001457201674807208,0.57,0.0055970387152123515,0.56,True,0,1,0,0,1,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__isqp_l2.npz,18551192812ee97e0761c5e44b728d7b9da4dc0fad8e822506db4239dc81b4cf
03a_10x10_opposite__auto,03a_10x10_opposite,synthetic,auto,,Laplacian (dvfopt.laplacian),3x1x10x10,14,0,4.451018113663257,0.0,1,0,-1.1181037601426427,0.02212576447547323,2.5555145306198415,0.0408614999614656,0.14,0.0,2.3096815629176173,1.2831044372899139,0.56,8.411374043586186,2.5555145306198415,1.8054162246231686,0.15020310792118188,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,0,0,0.010999999999999989,0,0,0.010999999999999989,0,0,0.0220017988416294,0,0,0.02212576447547323,0.001457201674807208,0.57,0.007165310932344855,0.54,True,0,1,0,0,1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__auto.npz,4abf9a5b11f94b7df27ba7abb524303bee610341875a18b7fb714414baa3dd3c
03a_10x10_opposite__slp,03a_10x10_opposite,synthetic,slp,,Laplacian (dvfopt.laplacian),3x1x10x10,14,0,4.451018113663257,0.0,1,0,-1.1181037601426427,0.01999553601973747,2.80055802556418,0.4017782000009902,0.14,0.0,2.3096815629176173,1.4038988536324404,0.18,7.09267231117629,2.80055802556418,2.2762074191234856,0.394037350620905,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,0,0,0.009995854800677884,0,0,0.009995854800677773,0,0,0.019991709601355767,0,0,0.01999553601973747,0.001457201674807208,0.57,0.007753741220769343,0.56,True,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__slp.npz,a58b4da1a4757007d8a0bd2f129b2bef7d9578dd1f476f17b9d1be5193f47685
03a_10x10_opposite__barrier,03a_10x10_opposite,synthetic,barrier,,Laplacian (dvfopt.laplacian),3x1x10x10,14,1,4.451018113663257,0.10212434779691998,1,1,-1.1181037601426427,-0.09212434779691998,2.3090549530393907,0.24522580002667382,0.14,0.01,2.3096815629176173,1.360826210466414,0.25,9.878976295140408,2.3090549530393907,1.1417664251214124,0.39515905180561633,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,0,0,0.010999966507183417,2,7,-0.21379891377281868,0,0,0.02199997907332614,1,1,-0.09212434779691998,0.001457201674807208,0.57,0.0021913649036035395,0.56,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__barrier.npz,17e27210cc7359985c222220e26978e72845edad7ca5ed4187d4d87e95b22758
03a_10x10_opposite__m14,03a_10x10_opposite,synthetic,m14,,Laplacian (dvfopt.laplacian),3x1x10x10,14,0,4.451018113663257,0.0,1,0,-1.1181037601426427,0.01428085700068436,2.343121615512332,0.40222829999402165,0.14,0.0,2.3096815629176173,1.380343162961422,0.33,10.599289614603023,2.343121615512332,1.3280194924634374,0.3211905943819098,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,0,0,0.010999983043143785,1,7,-0.010462093203663345,0,0,0.02199996608628757,0,0,0.01428085700068436,0.001457201674807208,0.57,0.0029655815043535404,0.56,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__m14.npz,192489ced83ccffea71aa303aaa12639499c7e7edd26761873c25be99629bfaf
03a_10x10_opposite__slsqp_windowed,03a_10x10_opposite,synthetic,slsqp_windowed,,Laplacian (dvfopt.laplacian),3x1x10x10,14,6,4.451018113663257,1.0314254219982721e-07,1,4,-1.1181037601426427,0.00999995188696914,1.806206750135657,0.012398699996992946,0.14,0.0,2.3096815629176173,1.6035741190696329,0.27,8.871857303100295,1.806206750135657,0.8068430591847737,0.32858730752223314,True,14,15,-0.813748372715718,14,15,-0.8137483727157182,13,13,-1.627496745431436,14,14,-1.1181037601426427,8,13,-0.6957293092873371,9,14,-0.6957293092873371,7,9,-0.5788333046184564,0,0,0.00999995188696914,0.001457201674807208,0.57,0.00042509237361712407,0.56,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03a_10x10_opposite__slsqp_windowed.npz,ffaf375ed83e41034e2ecd3dfda36549dca6ec449000132394ec9a950e4646f4
03b_10x10_crossing__isqp_none,03b_10x10_crossing,synthetic,isqp_none,,Laplacian (dvfopt.laplacian),3x1x10x10,18,0,12.104106670494206,0.0,4,0,-1.0392761010711182,0.023940357438586073,4.477199192361181,0.0482466000248678,0.18,0.0,2.594093717137625,1.4646434222510918,1.0,16.759016208191888,4.477199192361181,1.6300727563833484,0.16759016208191888,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,0,0,0.011821040820588949,0,0,0.011821040820588949,0,0,0.024064307039064054,0,0,0.023940357438586073,0.006235633375295029,1.0,0.006983564315156493,1.0,True,0,1,0,0,1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__isqp_none.npz,a23f326f4947928d6ae79a0362dbbce5f11dad1b83a9daf19c812f95b2ada9bc
03b_10x10_crossing__isqp_l2,03b_10x10_crossing,synthetic,isqp_l2,,Laplacian (dvfopt.laplacian),3x1x10x10,18,0,12.104106670494206,0.0,4,0,-1.0392761010711182,0.02200728843381412,4.461608885459859,0.061113999981898814,0.18,0.0,2.594093717137625,1.4956965571144616,1.0,16.543714771542582,4.461608885459859,1.6245563268906704,0.16543714771542584,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,0,0,0.010995808730139615,0,0,0.010995808730139528,0,0,0.021991617460278664,0,0,0.02200728843381412,0.006235633375295029,1.0,0.006065260984195302,1.0,True,0,1,0,0,1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__isqp_l2.npz,7436b00e2bd12f78a05d00cfbd462bf50dffaf9642454bd4a1cd10d5dfe298fb
03b_10x10_crossing__auto,03b_10x10_crossing,synthetic,auto,,Laplacian (dvfopt.laplacian),3x1x10x10,18,0,12.104106670494206,0.0,4,0,-1.0392761010711182,0.02214757879024269,4.462296655562715,0.062414699990767986,0.18,0.0,2.594093717137625,1.4936051651135305,1.0,16.310797474593286,4.462296655562715,1.6251636518752164,0.16310797474593286,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,0,0,0.01100000000000012,0,0,0.010999999999999927,0,0,0.02212933207256807,0,0,0.02214757879024269,0.006235633375295029,1.0,0.006116005475311117,1.0,True,0,1,0,0,1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__auto.npz,52dbd5d8db95890144dd47455f49569f61dbbf6fb04a1ebe2949dd7cafd0d687
03b_10x10_crossing__slp,03b_10x10_crossing,synthetic,slp,,Laplacian (dvfopt.laplacian),3x1x10x10,18,0,12.104106670494206,0.0,4,0,-1.0392761010711182,0.019621586777491477,4.515272041004543,0.5942541999975219,0.18,0.0,2.594093717137625,1.5194532950745308,0.22,15.819003016674358,4.515272041004543,1.8169049198201348,0.7190455916670163,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,0,0,0.009999999999999626,0,11,0.00919380332610889,0,0,0.019999999999999723,0,0,0.019621586777491477,0.006235633375295029,1.0,0.006334885447966344,1.0,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__slp.npz,248a58aeda8411ec184e854aa8107ab9af8e44c664e98a1714ee1961bc2f879b
03b_10x10_crossing__barrier,03b_10x10_crossing,synthetic,barrier,,Laplacian (dvfopt.laplacian),3x1x10x10,18,5,12.104106670494206,0.5752262063488149,4,3,-1.0392761010711182,-0.18411992855605455,4.423417347820405,0.19497349997982383,0.18,0.04,2.594093717137625,1.8463969137435097,0.49,22.86869097460396,4.423417347820405,1.6139729369666245,0.4667079790735502,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,0,0,0.01099998152324626,6,7,-0.35805296803231584,0,0,0.02199996304649263,4,5,-0.18411992855605455,0.006235633375295029,1.0,0.0017585150413936036,1.0,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__barrier.npz,c667bc0cefd666e6100df3a129a5b0d40d3eaff408a853152b7ed79a3c9caf5b
03b_10x10_crossing__m14,03b_10x10_crossing,synthetic,m14,,Laplacian (dvfopt.laplacian),3x1x10x10,18,7,12.104106670494206,0.9328098141514914,4,4,-1.0392761010711182,-0.18531165339620004,4.425102743141498,0.3325689999619499,0.18,0.06,2.594093717137625,1.9502502379449485,0.49,24.92474233306877,4.425102743141498,1.510691661070353,0.5086682108789545,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,0,0,0.010999988785245496,8,9,-0.3469142383311532,0,0,0.02199997757049088,6,7,-0.18531165339620004,0.006235633375295029,1.0,0.001707395470734884,1.0,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__m14.npz,61482a90c90eb603c2ee490161745b2e122ff8f3a726bba393ee09be3f1e183e
03b_10x10_crossing__slsqp_windowed,03b_10x10_crossing,synthetic,slsqp_windowed,,Laplacian (dvfopt.laplacian),3x1x10x10,18,10,12.104106670494206,2.609686827227675e-07,4,10,-1.0392761010711182,0.009999891134715675,3.715546564644606,0.054766600020229816,0.18,0.0,2.594093717137625,1.8807390900433711,0.48,18.35407169842472,3.715546564644606,1.0411759832808576,0.38237649371718163,True,24,24,-0.7002332902447698,24,24,-0.7002332902447698,12,12,-1.4004665804895404,18,18,-1.0392761010711182,22,27,-1.146853258318011,26,32,-1.146853258318011,14,15,-2.293706516636024,0,0,0.009999891134715675,0.006235633375295029,1.0,0.0003460269549333601,1.0,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03b_10x10_crossing__slsqp_windowed.npz,d3494dd54e70e9bdf182af5ab81a9815ff110a6812ea2a436cc82bd8165c2555
03c_20x20_opposite__isqp_none,03c_20x20_opposite,synthetic,isqp_none,,Laplacian (dvfopt.laplacian),3x1x20x20,37,0,16.28038245969824,0.0,6,0,-1.4323810666762826,0.022097551175231378,4.929751686678456,0.127580999978818,0.085,0.0,1.9918158731389453,1.1108519136951076,0.63,28.574842059006226,4.929751686678456,1.7495442039894176,0.11339223039288185,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,0,0,0.01100000000000005,0,0,0.01100000000000005,0,0,0.02200000000000063,0,0,0.022097551175231378,0.000442307793781793,0.495,0.005976205047437577,0.4825,True,0,3,0,0,1,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__isqp_none.npz,7240a9de8ff617cefd58fe5fa1ff813625ed9730ad55c65efa2b16e41a71344e
03c_20x20_opposite__isqp_l2,03c_20x20_opposite,synthetic,isqp_l2,,Laplacian (dvfopt.laplacian),3x1x20x20,37,0,16.28038245969824,0.0,6,0,-1.4323810666762826,0.021990322121522604,4.8936047684272665,0.17135429999325424,0.085,0.0,1.9918158731389453,1.1897343251330128,0.63,28.348775910766328,4.8936047684272665,1.7362566261650163,0.11249514250304099,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,0,0,0.010987668149984616,0,0,0.010987668149984616,0,0,0.021975336299967514,0,0,0.021990322121522604,0.000442307793781793,0.495,0.004645392204272734,0.4825,True,0,3,0,0,1,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__isqp_l2.npz,a4e8581193ab55926b89579e8a94951495fdb815c941601de4ceaa040446028e
03c_20x20_opposite__auto,03c_20x20_opposite,synthetic,auto,,Laplacian (dvfopt.laplacian),3x1x20x20,37,0,16.28038245969824,0.0,6,0,-1.4323810666762826,0.022083589394919997,4.911716736701848,0.20116429997142404,0.085,0.0,1.9918158731389453,1.135428569471842,0.63,28.741282540436295,4.911716736701848,1.7464093972309138,0.11405270849379483,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,0,0,0.010990184308914464,0,0,0.010990184308914464,0,0,0.021983808623365683,0,0,0.022083589394919997,0.000442307793781793,0.495,0.004932278500614807,0.4775,True,0,3,0,0,1,16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__auto.npz,b38bd4047d1a85beb7b36a7466a3ffdcdc3e95e69b8ed1a663895b2fad3b5ca0
03c_20x20_opposite__slp,03c_20x20_opposite,synthetic,slp,,Laplacian (dvfopt.laplacian),3x1x20x20,37,0,16.28038245969824,0.0,6,0,-1.4323810666762826,0.019995149419609892,5.43670846743118,0.7086537000141107,0.085,0.0,1.9918158731389453,1.2487329847834414,0.11,22.871632428931935,5.43670846743118,2.1938114738998573,0.5198098279302713,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,0,0,0.009995557675223865,0,0,0.00999555767522331,0,0,0.01999111535044762,0,0,0.019995149419609892,0.000442307793781793,0.495,0.0059569196220550305,0.475,True,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__slp.npz,0f968e6d23d695d24a9208b013598464ef50839a6eddfa03ade2c97cb8e249f9
03c_20x20_opposite__barrier,03c_20x20_opposite,synthetic,barrier,,Laplacian (dvfopt.laplacian),3x1x20x20,37,2,16.28038245969824,0.3789517814974998,6,2,-1.4323810666762826,-0.34982465659599554,4.791351213142852,0.4013231999706477,0.085,0.005,1.9918158731389453,1.2548751063385812,0.2175,33.31136111855461,4.791351213142852,1.488710225315537,0.3828892082592484,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,0,0,0.010999982698201544,4,19,-0.7286956893313287,0,0,0.021999965396403066,2,2,-0.34982465659599554,0.000442307793781793,0.495,0.0012002513036356887,0.4875,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__barrier.npz,4907eb00b41c68b850640ac2dde25df8c60539ab76c4a7e0cebdd33b21ba40fd
03c_20x20_opposite__m14,03c_20x20_opposite,synthetic,m14,,Laplacian (dvfopt.laplacian),3x1x20x20,37,0,16.28038245969824,0.0,6,0,-1.4323810666762826,0.01430431685812901,4.846512279363951,0.5038423000369221,0.085,0.0,1.9918158731389453,1.2005895618996898,0.87,30.554513806177194,4.846512279363951,1.6543570113391328,0.08780032702924481,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,0,0,0.010999982875079053,3,9,-0.08801755833149799,0,0,0.02199997194217604,0,0,0.01430431685812901,0.000442307793781793,0.495,0.0022432553133154573,0.485,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__m14.npz,90be3f9571fa2e37c2b73a0a4eeb9788bfe9272a38da1508ff8da8e1bc246db9
03c_20x20_opposite__slsqp_windowed,03c_20x20_opposite,synthetic,slsqp_windowed,,Laplacian (dvfopt.laplacian),3x1x20x20,37,20,16.28038245969824,8.937798266911434e-07,6,11,-1.4323810666762826,0.009999706703237798,3.866997058833769,0.05197790003148839,0.085,0.0,1.9918158731389453,1.5097633391553504,0.2225,34.04184403334494,3.866997058833769,1.0210096852144628,0.38249262958814534,True,42,49,-0.8092987841559642,42,49,-0.8092987841559642,32,35,-1.6185975683119285,34,37,-1.4323810666762826,38,44,-0.7187486224534299,41,47,-0.7515899530714931,26,27,-1.2629392957232455,0,0,0.009999706703237798,0.000442307793781793,0.495,0.0003720192278210967,0.49,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03c_20x20_opposite__slsqp_windowed.npz,cc4a538e8bcbd85baab75c73941e6fd6c3cffc63e1c61fd3cb86b06b95c30070
03d_20x20_crossing__isqp_none,03d_20x20_crossing,synthetic,isqp_none,,Laplacian (dvfopt.laplacian),3x1x20x20,30,0,26.25641801013545,0.0,12,0,-1.0252453512785202,0.02298596421068973,7.707627324047854,0.19508580002002418,0.075,0.0,1.8660990071875083,1.0794381973546991,1.0,47.42171247018678,7.707627324047854,1.681069344641627,0.11855428117546696,True,72,72,-0.7404841574523403,72,72,-0.7430733182591731,36,36,-1.4795461282264752,30,30,-1.0252453512785202,0,0,0.011149587961024025,0,0,0.011149587961024025,0,0,0.02229917592204786,0,0,0.02298596421068973,0.009613996309062081,0.95,0.0044965271542488534,0.95,True,0,1,0,0,1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03d_20x20_crossing__isqp_none.npz,58a1f1b9dc9673434a673ca3652c4b483901fab5bc4160c5126535503ce44fe5
03d_20x20_crossing__isqp_l2,03d_20x20_crossing,synthetic,isqp_l2,,Laplacian (dvfopt.laplacian),3x1x20x20,30,0,26.25641801013545,0.0,12,0,-1.0252453512785202,0.021999354210329218,7.65395016874919,0.3128759000101127,0.075,0.0,1.8660990071875083,1.1202569003903364,1.0,46.129397631201556,7.65395016874919,1.6695859174904886,0.1153234940780039,True,72,72,-0.7404841574523403,72,72,-0.7430733182591731,36,36,-1.4795461282264752,30,30,-1.0252453512785202,0,0,0.01099250059728564,0,0,0.010951387305700215,0,0,0.021985001194571186,0,0,0.021999354210329218,0.009613996309062081,0.95,0.004134860254470981,0.95,True,0,1,0,0,1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03d_20x20_crossing__isqp_l2.npz,9635493dd1fb02f222a6844d750311dc7be853d9977a85d914a8484c77c68e66
03d_20x20_crossing__auto,03d_20x20_crossing,synthetic,auto,,Laplacian (dvfopt.laplacian),3x1x20x20,30,0,26.25641801013545,0.0,12,0,-1.0252453512785202,0.022628313646040166,7.684183024578129,0.22462520003318787,0.075,0.0,1.8660990071875083,1.0951969965053963,1.0,46.11914034029415,7.684183024578129,1.6735755689127827,0.11529785085073538,True,72,72,-0.7404841574523403,72,72,-0.7430733182591731,36,36,-1.4795461282264752,30,30,-1.0252453512785202,0,0,0.01099999999999984,0,0,0.010986154413414268,0,0,0.021999999999999867,0,0,0.022628313646040166,0.009613996309062081,0.95,0.004360815108726805,0.95,True,0,1,0,0,1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03d_20x20_crossing__auto.npz,d0a1e8c140d551df1bfff3aebb7a76871621224afaa9bed261f6c4c8f682ba60
03d_20x20_crossing__slp,03d_20x20_crossing,synthetic,slp,,Laplacian (dvfopt.laplacian),3x1x20x20,30,0,26.25641801013545,0.0,12,0,-1.0252453512785202,0.01371107617022655,7.856077027422382,0.6762008999940008,0.075,0.0,1.8660990071875083,1.1031625928784077,0.1175,43.65952419690886,7.856077027422382,1.9874486030399428,0.9289260467427417,True,72,72,-0.7404841574523403,72,72,-0.7430733182591731,36,36,-1.4795461282264752,30,30,-1.0252453512785202,0,0,0.009999999999998952,5,33,-0.006830743615493734,0,0,0.01999999999999856,0,0,0.01371107617022655,0.009613996309062081,0.95,0.003760828618013211,0.95,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03d_20x20_crossing__slp.npz,6da8bb8e21f18278543973ccd00459a84a3fe842921ba977a5211193fbd3c581
03d_20x20_crossing__barrier,03d_20x20_crossing,synthetic,barrier,,Laplacian (dvfopt.laplacian),3x1x20x20,30,12,26.25641801013545,1.9791897608732678,12,10,-1.0252453512785202,-0.292781276952319,7.386470396491562,0.26322560000699013,0.075,0.03,1.8660990071875083,1.5296028194133209,0.385,78.12973156569429,7.386470396491562,1.6151071073168635,0.5073359192577551,True,72,72,-0.7404841574523403,72,72,-0.7430733182591731,36,36,-1.4795461282264752,30,30,-1.0252453512785202,0,0,0.010999979793941697,24,48,-0.48759069785075554,0,0,0.021999959587883533,12,12,-0.292781276952319,0.009613996309062081,0.95,0.0020545736870148917,0.95,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03d_20x20_crossing__barrier.npz,4f635c0bb251cdbff6cb5fca565dda4b875fb678005b1579c8fe5d0aee1a2a22
03d_20x20_crossing__m14,03d_20x20_crossing,synthetic,m14,,Laplacian (dvfopt.laplacian),3x1x20x20,30,24,26.25641801013545,5.193395515620011,12,13,-1.0252453512785202,-0.2920101735188212,7.2792594558688215,0.4246278000064194,0.075,0.06,1.8660990071875083,1.7369136721504392,0.8225,80.67385028962521,7.2792594558688215,1.5339799207850155,0.2452092713970371,True,72,72,-0.7404841574523403,72,72,-0.7430733182591731,36,36,-1.4795461282264752,30,30,-1.0252453512785202,0,0,0.010999984939877194,24,41,-0.5340502293613503,0,0,0.0219999698797545,24,24,-0.2920101735188212,0.009613996309062081,0.95,0.003902835846615173,0.95,False,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,throughput,False,data\dvfs\results\synthetic_all\synthetic\03d_20x20_crossing__m14.npz,3f60b9e0503b2b2051d4c43b5e7da1b2ec3a252093c4da55b4fbec9ab6a0610b
